image_file,L1,L2,L3,angle
OLYMPUS DIGITAL CAMERA0246.JPG,36.05378723144531,29.26997184753418,32.66219711303711,93.67518243782645
OLYMPUS DIGITAL CAMERA0247.JPG,36.16676330566406,29.209510803222656,32.89960861206055,93.29691258610251
OLYMPUS DIGITAL CAMERA0248.JPG,36.16845703125,29.356243133544922,32.60501480102539,93.65447963286373
OLYMPUS DIGITAL CAMERA0249.JPG,36.1844596862793,29.150901794433594,32.648033142089844,93.45256252300446
OLYMPUS DIGITAL CAMERA0250.JPG,36.28855895996094,29.069169998168945,32.643653869628906,93.91481891123141
OLYMPUS DIGITAL CAMERA0251.JPG,36.303245544433594,29.076919555664062,32.591644287109375,94.05630398597913
OLYMPUS DIGITAL CAMERA0252.JPG,36.42981719970703,29.318904876708984,31.92768096923828,94.87892159225639
OLYMPUS DIGITAL CAMERA0253.JPG,36.40438461303711,28.93294334411621,33.22772979736328,93.19097264402916
OLYMPUS DIGITAL CAMERA0254.JPG,36.40732955932617,29.07898712158203,32.65468978881836,93.9011793248098
OLYMPUS DIGITAL CAMERA0255.JPG,36.41041564941406,29.23855209350586,33.14849090576172,92.74328850017497
OLYMPUS DIGITAL CAMERA0256.JPG,36.529998779296875,29.54391860961914,32.642704010009766,92.99795341686728
OLYMPUS DIGITAL CAMERA0257.JPG,36.40446090698242,29.383718490600586,32.57496643066406,93.45096349227693
OLYMPUS DIGITAL CAMERA0258.JPG,36.655879974365234,29.464223861694336,32.82421875,93.93747873644647
OLYMPUS DIGITAL CAMERA0259.JPG,36.546592712402344,29.462125778198242,33.10734939575195,93.59263712596027
OLYMPUS DIGITAL CAMERA0260.JPG,36.4080924987793,29.667327880859375,32.22115707397461,94.81945556843496
OLYMPUS DIGITAL CAMERA0261.JPG,36.305152893066406,29.59446907043457,32.386260986328125,94.61112070224364
OLYMPUS DIGITAL CAMERA0262.JPG,36.54729080200195,29.683034896850586,32.479942321777344,95.1331597005148
OLYMPUS DIGITAL CAMERA0263.JPG,36.55256271362305,29.909515380859375,33.16453170776367,93.94381976390737
OLYMPUS DIGITAL CAMERA0264.JPG,36.55256271362305,29.757038116455078,33.37530517578125,94.07051191696398
OLYMPUS DIGITAL CAMERA0265.JPG,36.54376983642578,29.53557777404785,33.68130111694336,93.84034663910072
OLYMPUS DIGITAL CAMERA0266.JPG,36.54670715332031,29.838045120239258,33.71796798706055,92.87400504411018
OLYMPUS DIGITAL CAMERA0267.JPG,36.55006790161133,29.82699203491211,33.45462417602539,94.32006862687601
OLYMPUS DIGITAL CAMERA0268.JPG,36.982627868652344,29.77439308166504,33.57050323486328,93.91431486258529
OLYMPUS DIGITAL CAMERA0269.JPG,36.98991775512695,29.683656692504883,33.13606643676758,94.77138547559737
OLYMPUS DIGITAL CAMERA0270.JPG,37.02401351928711,30.224821090698242,33.138301849365234,94.25447705668577
OLYMPUS DIGITAL CAMERA0271.JPG,37.28479766845703,30.088943481445312,33.37448501586914,94.34026466207071
OLYMPUS DIGITAL CAMERA0272.JPG,36.94520950317383,29.819129943847656,33.387386322021484,95.00845822926043
OLYMPUS DIGITAL CAMERA0273.JPG,37.03325271606445,30.068622589111328,33.352027893066406,94.36756259798447
OLYMPUS DIGITAL CAMERA0274.JPG,37.21200180053711,30.078781127929688,33.56447982788086,93.89927740805643
OLYMPUS DIGITAL CAMERA0275.JPG,37.31067657470703,30.241985321044922,33.702674865722656,93.2588995148265
OLYMPUS DIGITAL CAMERA0276.JPG,37.189170837402344,30.154191970825195,33.016578674316406,94.69191217543752
OLYMPUS DIGITAL CAMERA0277.JPG,37.310054779052734,30.3145751953125,32.94636917114258,94.55296231235903
OLYMPUS DIGITAL CAMERA0278.JPG,37.3267936706543,30.09296417236328,33.72313690185547,93.55292948597945
OLYMPUS DIGITAL CAMERA0279.JPG,37.30510711669922,30.154191970825195,32.82056427001953,95.16308908761498
OLYMPUS DIGITAL CAMERA0280.JPG,37.33768844604492,30.164430618286133,33.25874328613281,95.00507890560888
OLYMPUS DIGITAL CAMERA0281.JPG,37.691871643066406,30.27886199951172,33.45449447631836,94.74936625658071
OLYMPUS DIGITAL CAMERA0282.JPG,37.44549560546875,30.272396087646484,33.38422775268555,94.6126646281483
OLYMPUS DIGITAL CAMERA0283.JPG,37.45185089111328,30.172504425048828,33.138370513916016,95.60984707803746
OLYMPUS DIGITAL CAMERA0284.JPG,37.43224334716797,30.09108543395996,33.2047233581543,95.59453493630235
OLYMPUS DIGITAL CAMERA0285.JPG,37.56818771362305,30.113384246826172,33.37816619873047,95.22577745657114
OLYMPUS DIGITAL CAMERA0286.JPG,37.6755485534668,30.343320846557617,33.3572883605957,94.79332829165341
OLYMPUS DIGITAL CAMERA0287.JPG,37.814334869384766,30.294891357421875,33.61271667480469,94.39756313172576
OLYMPUS DIGITAL CAMERA0288.JPG,37.55228805541992,30.0991153717041,33.36261749267578,95.53264746774698
OLYMPUS DIGITAL CAMERA0289.JPG,37.91753005981445,30.595556259155273,33.52663803100586,94.26427427489521
OLYMPUS DIGITAL CAMERA0290.JPG,37.91597366333008,30.214588165283203,33.83694076538086,94.61012368335938
OLYMPUS DIGITAL CAMERA0291.JPG,37.919090270996094,30.9810848236084,33.39141082763672,94.11625469703954
OLYMPUS DIGITAL CAMERA0292.JPG,37.79975891113281,30.65729331970215,33.31531524658203,94.88090055587217
OLYMPUS DIGITAL CAMERA0293.JPG,37.948089599609375,30.38968849182129,34.07208251953125,94.07992808859463
OLYMPUS DIGITAL CAMERA0294.JPG,37.801300048828125,30.8022403717041,33.21689224243164,94.78144113797849
OLYMPUS DIGITAL CAMERA0295.JPG,37.933624267578125,30.74403953552246,33.68497848510742,94.47790033589679
OLYMPUS DIGITAL CAMERA0296.JPG,37.919090270996094,31.207731246948242,33.65373611450195,93.3430169015882
OLYMPUS DIGITAL CAMERA0297.JPG,37.81367874145508,30.959396362304688,33.5311279296875,94.37399870542694
OLYMPUS DIGITAL CAMERA0298.JPG,37.81242752075195,31.097606658935547,33.54739761352539,94.90548663505271
OLYMPUS DIGITAL CAMERA0299.JPG,38.053897857666016,31.358745574951172,33.65164566040039,94.26056504119389
OLYMPUS DIGITAL CAMERA0300.JPG,38.367530822753906,31.485992431640625,33.73567581176758,93.9948274562292
OLYMPUS DIGITAL CAMERA0301.JPG,38.4124870300293,31.84939956665039,33.232242584228516,94.66439044848757
OLYMPUS DIGITAL CAMERA0302.JPG,38.46084976196289,31.861438751220703,33.533329010009766,94.28282927393668
OLYMPUS DIGITAL CAMERA0303.JPG,38.47251510620117,31.77885627746582,33.451881408691406,94.59652659238955
OLYMPUS DIGITAL CAMERA0304.JPG,38.56498718261719,31.5647029876709,33.70784378051758,94.78785997825327
OLYMPUS DIGITAL CAMERA0305.JPG,38.70881271362305,31.573200225830078,33.85472869873047,94.46751585167075
OLYMPUS DIGITAL CAMERA0306.JPG,38.47498321533203,31.468271255493164,33.680789947509766,95.53490169063551
OLYMPUS DIGITAL CAMERA0307.JPG,38.71099090576172,32.246246337890625,33.626033782958984,94.20655607961433
OLYMPUS DIGITAL CAMERA0308.JPG,38.798091888427734,31.924100875854492,33.72016906738281,95.42726907365586
OLYMPUS DIGITAL CAMERA0309.JPG,38.79521179199219,31.847314834594727,33.91585159301758,95.11339313702864
OLYMPUS DIGITAL CAMERA0310.JPG,38.91779708862305,31.784915924072266,33.87841033935547,95.38143840211323
OLYMPUS DIGITAL CAMERA0311.JPG,38.79750061035156,31.84424591064453,33.63813781738281,95.7443392000713
OLYMPUS DIGITAL CAMERA0312.JPG,38.70808792114258,32.00269317626953,33.76880645751953,95.14458943300042
OLYMPUS DIGITAL CAMERA0313.JPG,38.94154739379883,32.09771728515625,33.7470703125,95.10911922677481
OLYMPUS DIGITAL CAMERA0314.JPG,39.036163330078125,31.926435470581055,33.50669479370117,95.90795465102971
OLYMPUS DIGITAL CAMERA0315.JPG,39.1747932434082,32.0205078125,34.008785247802734,94.64172832251147
OLYMPUS DIGITAL CAMERA0316.JPG,38.92202377319336,32.00032043457031,33.56740951538086,95.8816559623018
OLYMPUS DIGITAL CAMERA0317.JPG,39.175506591796875,32.16560745239258,33.57813262939453,95.84785315820272
OLYMPUS DIGITAL CAMERA0318.JPG,39.16511154174805,32.07438278198242,33.485633850097656,95.90219827303294
OLYMPUS DIGITAL CAMERA0319.JPG,39.05701446533203,31.64601707458496,34.06991195678711,95.85942149433083
OLYMPUS DIGITAL CAMERA0320.JPG,39.17852783203125,31.949628829956055,34.06395721435547,95.82954762813854
OLYMPUS DIGITAL CAMERA0321.JPG,39.1741828918457,32.01332473754883,33.96155548095703,96.14264744333936
OLYMPUS DIGITAL CAMERA0322.JPG,39.02798843383789,31.990812301635742,33.71003341674805,96.66305419700235
OLYMPUS DIGITAL CAMERA0323.JPG,39.2965202331543,31.935474395751953,34.09709167480469,95.98682003387334
OLYMPUS DIGITAL CAMERA0324.JPG,39.29684066772461,32.021793365478516,34.449440002441406,95.32945229939016
OLYMPUS DIGITAL CAMERA0325.JPG,39.16128921508789,32.246253967285156,34.36702346801758,94.77673242741125
OLYMPUS DIGITAL CAMERA0326.JPG,39.27191925048828,32.08547592163086,34.224327087402344,95.6635053781095
OLYMPUS DIGITAL CAMERA0327.JPG,39.19487380981445,32.3208122253418,33.997344970703125,95.43314807573819
OLYMPUS DIGITAL CAMERA0328.JPG,39.16891860961914,32.467247009277344,34.190948486328125,94.6887687262178
OLYMPUS DIGITAL CAMERA0329.JPG,39.1890754699707,32.097591400146484,34.58261489868164,94.88479637638495
OLYMPUS DIGITAL CAMERA0330.JPG,39.47635269165039,32.03770065307617,34.886844635009766,94.09935694165284
OLYMPUS DIGITAL CAMERA0331.JPG,39.41098403930664,32.25703811645508,34.509056091308594,95.0186143033133
OLYMPUS DIGITAL CAMERA0332.JPG,39.571929931640625,32.249908447265625,34.4305534362793,94.90623472001488
OLYMPUS DIGITAL CAMERA0333.JPG,39.51349639892578,32.095584869384766,34.3639030456543,95.62593130772383
OLYMPUS DIGITAL CAMERA0334.JPG,39.513675689697266,32.020790100097656,34.3785514831543,95.75495807109048
OLYMPUS DIGITAL CAMERA0335.JPG,39.60514831542969,32.034305572509766,34.618656158447266,95.25112857251371
OLYMPUS DIGITAL CAMERA0336.JPG,40.08123016357422,32.18920135498047,34.879859924316406,94.36743373083492
OLYMPUS DIGITAL CAMERA0337.JPG,39.99280548095703,32.49129867553711,34.58784484863281,94.69015862673713
OLYMPUS DIGITAL CAMERA0338.JPG,40.08637619018555,32.34305953979492,35.02582550048828,94.31830227535426
OLYMPUS DIGITAL CAMERA0339.JPG,40.24641799926758,32.428001403808594,35.10040283203125,94.28672825671214
OLYMPUS DIGITAL CAMERA0340.JPG,40.40209197998047,32.27557373046875,34.993656158447266,95.09923002542673
OLYMPUS DIGITAL CAMERA0341.JPG,40.502960205078125,33.365177154541016,35.316383361816406,93.51555425732947
OLYMPUS DIGITAL CAMERA0342.JPG,40.34933090209961,33.7015495300293,35.33600997924805,93.77657319950502
OLYMPUS DIGITAL CAMERA0343.JPG,40.40209197998047,33.690372467041016,35.15738296508789,94.72465731728684
OLYMPUS DIGITAL CAMERA0344.JPG,40.48898696899414,33.699405670166016,35.316383361816406,94.66724767908566
OLYMPUS DIGITAL CAMERA0345.JPG,40.523311614990234,33.93265151977539,35.234928131103516,94.15245755601045
OLYMPUS DIGITAL CAMERA0346.JPG,40.5380744934082,33.62278366088867,35.316383361816406,94.80595805678077
OLYMPUS DIGITAL CAMERA0347.JPG,40.62406539916992,33.93507385253906,35.37271499633789,94.10981945271847
OLYMPUS DIGITAL CAMERA0348.JPG,40.611572265625,34.01234436035156,35.296180725097656,93.87074232614542
OLYMPUS DIGITAL CAMERA0349.JPG,40.611572265625,34.01234436035156,35.296180725097656,93.87074232614542
OLYMPUS DIGITAL CAMERA0350.JPG,41.00015640258789,33.940093994140625,35.37745666503906,93.85011488205825
OLYMPUS DIGITAL CAMERA0351.JPG,40.97515869140625,33.92226791381836,35.296180725097656,94.52623089611737
OLYMPUS DIGITAL CAMERA0352.JPG,40.880706787109375,33.771419525146484,35.381404876708984,94.38452744534013
OLYMPUS DIGITAL CAMERA0353.JPG,41.09149932861328,34.3189811706543,35.22900390625,93.97919887188712
OLYMPUS DIGITAL CAMERA0354.JPG,41.216339111328125,34.17169952392578,35.371768951416016,93.95289899794211
OLYMPUS DIGITAL CAMERA0355.JPG,41.10804748535156,33.939857482910156,35.374244689941406,94.10719846227133
OLYMPUS DIGITAL CAMERA0356.JPG,41.38740158081055,33.97412872314453,35.70978927612305,93.72340971863015
OLYMPUS DIGITAL CAMERA0357.JPG,41.26578140258789,33.885311126708984,35.631404876708984,94.01773168862037
OLYMPUS DIGITAL CAMERA0358.JPG,41.41202163696289,34.44345474243164,35.62883377075195,92.81489504740071
OLYMPUS DIGITAL CAMERA0359.JPG,41.38740158081055,34.1291389465332,35.5670280456543,93.49316743329364
OLYMPUS DIGITAL CAMERA0360.JPG,41.29169845581055,33.89009475708008,35.712646484375,93.8596076970048
OLYMPUS DIGITAL CAMERA0361.JPG,41.38933181762695,33.97929000854492,35.64816665649414,93.60749735236823
OLYMPUS DIGITAL CAMERA0362.JPG,41.53485870361328,34.31273651123047,35.8693962097168,92.61544445092824
OLYMPUS DIGITAL CAMERA0363.JPG,41.24083709716797,34.18970489501953,35.550289154052734,93.63016028604834
OLYMPUS DIGITAL CAMERA0364.JPG,41.250328063964844,34.031063079833984,35.46930694580078,94.05750055981449
OLYMPUS DIGITAL CAMERA0365.JPG,41.35875701904297,34.26936721801758,35.601722717285156,93.3583418694892
OLYMPUS DIGITAL CAMERA0366.JPG,41.250328063964844,34.50312805175781,35.40279769897461,93.13731676089304
OLYMPUS DIGITAL CAMERA0367.JPG,41.20151901245117,34.547882080078125,35.210506439208984,93.5804580972187
OLYMPUS DIGITAL CAMERA0368.JPG,41.334938049316406,34.80577850341797,35.243804931640625,92.89996325350835
OLYMPUS DIGITAL CAMERA0369.JPG,41.45607376098633,33.97412872314453,35.85249328613281,93.68269276651917
OLYMPUS DIGITAL CAMERA0370.JPG,41.41371536254883,33.57529830932617,35.69297790527344,94.69076598629168
OLYMPUS DIGITAL CAMERA0371.JPG,41.32612991333008,33.80638122558594,35.534420013427734,94.58932193959829
OLYMPUS DIGITAL CAMERA0372.JPG,41.36064147949219,33.73217010498047,35.63382339477539,95.06591412783702
OLYMPUS DIGITAL CAMERA0373.JPG,41.46944046020508,33.88971710205078,35.631282806396484,95.04788482282025
OLYMPUS DIGITAL CAMERA0374.JPG,41.58140182495117,34.2772331237793,35.69328308105469,93.95286647717917
OLYMPUS DIGITAL CAMERA0375.JPG,41.45675277709961,34.956966400146484,35.55046844482422,93.2961583096419
OLYMPUS DIGITAL CAMERA0376.JPG,41.459651947021484,34.636898040771484,35.8908805847168,93.62013741895699
OLYMPUS DIGITAL CAMERA0377.JPG,41.60793685913086,34.58021926879883,35.85495376586914,93.61847479379313
OLYMPUS DIGITAL CAMERA0378.JPG,41.45859909057617,34.7230339050293,36.2604866027832,93.25500535317168
OLYMPUS DIGITAL CAMERA0379.JPG,41.520877838134766,34.427982330322266,36.44470977783203,93.71248531782597
OLYMPUS DIGITAL CAMERA0380.JPG,41.43594741821289,34.8702507019043,35.93741226196289,94.44522601730706
OLYMPUS DIGITAL CAMERA0381.JPG,41.55772399902344,34.96162796020508,36.10857391357422,94.49361778931531
OLYMPUS DIGITAL CAMERA0382.JPG,41.78447723388672,34.901004791259766,36.41017150878906,94.27311615003113
OLYMPUS DIGITAL CAMERA0383.JPG,41.77629852294922,34.684349060058594,36.51398468017578,94.2495042252872
OLYMPUS DIGITAL CAMERA0384.JPG,41.76240539550781,34.67147445678711,36.35464096069336,94.56086677610851
OLYMPUS DIGITAL CAMERA0385.JPG,41.60609817504883,34.57073211669922,36.419677734375,95.3187248836909
OLYMPUS DIGITAL CAMERA0386.JPG,41.888160705566406,34.81302261352539,36.738311767578125,95.05318942337097
OLYMPUS DIGITAL CAMERA0387.JPG,41.87258529663086,35.107215881347656,36.57448196411133,95.07799065776143
OLYMPUS DIGITAL CAMERA0388.JPG,41.83267593383789,34.718109130859375,36.64408874511719,95.61311776376658
OLYMPUS DIGITAL CAMERA0389.JPG,41.888160705566406,34.9603157043457,36.803531646728516,94.89703881737718
OLYMPUS DIGITAL CAMERA0390.JPG,41.45307159423828,35.216941833496094,35.93302536010742,96.0351858597925
OLYMPUS DIGITAL CAMERA0391.JPG,42.054962158203125,34.89320755004883,36.79962921142578,95.03211569873665
OLYMPUS DIGITAL CAMERA0392.JPG,41.98311996459961,34.96309280395508,36.65230941772461,95.44529690879543
OLYMPUS DIGITAL CAMERA0393.JPG,41.848026275634766,35.180908203125,36.55846405029297,94.9549820236294
OLYMPUS DIGITAL CAMERA0394.JPG,41.996463775634766,34.969303131103516,36.8109016418457,95.1364153982349
OLYMPUS DIGITAL CAMERA0395.JPG,41.90292739868164,35.17742156982422,36.324798583984375,95.65093594722235
OLYMPUS DIGITAL CAMERA0396.JPG,42.26588821411133,35.22642135620117,36.906009674072266,94.31645287632543
OLYMPUS DIGITAL CAMERA0397.JPG,42.214237213134766,35.445491790771484,37.0699577331543,93.7780470262999
OLYMPUS DIGITAL CAMERA0398.JPG,42.28702163696289,35.449092864990234,36.80881881713867,94.0839506018735
OLYMPUS DIGITAL CAMERA0399.JPG,41.78447723388672,35.09175491333008,36.41017150878906,95.63848561172084
OLYMPUS DIGITAL CAMERA0400.JPG,42.1527214050293,35.28078842163086,36.990657806396484,94.19502348523089
OLYMPUS DIGITAL CAMERA0401.JPG,42.33389663696289,35.22642135620117,36.971736907958984,94.17648471378969
OLYMPUS DIGITAL CAMERA0402.JPG,42.444984436035156,35.31562042236328,37.39166259765625,93.43834582712539
OLYMPUS DIGITAL CAMERA0403.JPG,42.711448669433594,35.0787239074707,37.12662887573242,94.63936372892789
OLYMPUS DIGITAL CAMERA0404.JPG,42.74630355834961,35.91712951660156,36.82120895385742,93.5386310745674
OLYMPUS DIGITAL CAMERA0405.JPG,42.74461364746094,35.88889694213867,36.88254928588867,94.62939706038466
OLYMPUS DIGITAL CAMERA0406.JPG,42.7363166809082,36.19341278076172,36.88254928588867,94.10848113728446
OLYMPUS DIGITAL CAMERA0407.JPG,42.60564041137695,35.87677764892578,36.737831115722656,94.92304414479358
OLYMPUS DIGITAL CAMERA0408.JPG,42.67654800415039,35.887046813964844,36.88031768798828,94.38931021038717
OLYMPUS DIGITAL CAMERA0409.JPG,42.75654983520508,35.97715759277344,36.8366813659668,94.13999142371958
OLYMPUS DIGITAL CAMERA0410.JPG,42.765323638916016,35.817718505859375,36.979190826416016,94.60464909814587
OLYMPUS DIGITAL CAMERA0411.JPG,42.87718200683594,35.98429870605469,37.12165069580078,93.81232907431135
OLYMPUS DIGITAL CAMERA0412.JPG,42.7363166809082,36.12937545776367,36.958824157714844,93.84816173793145
OLYMPUS DIGITAL CAMERA0413.JPG,42.97362518310547,36.30117416381836,37.107643127441406,93.2932964257543
OLYMPUS DIGITAL CAMERA0414.JPG,42.72551727294922,36.13518142700195,36.82865905761719,94.11917145997877
OLYMPUS DIGITAL CAMERA0415.JPG,42.7601203918457,36.125465393066406,36.81132888793945,94.13302911910277
OLYMPUS DIGITAL CAMERA0416.JPG,42.85606002807617,35.97580337524414,37.30080795288086,93.652587239506
OLYMPUS DIGITAL CAMERA0417.JPG,42.71567153930664,35.52112579345703,37.028194427490234,95.25280259345297
OLYMPUS DIGITAL CAMERA0418.JPG,42.85090255737305,36.12931442260742,36.894981384277344,94.22405840095672
OLYMPUS DIGITAL CAMERA0419.JPG,43.12278366088867,35.85148620605469,37.13420104980469,94.29471720956211
OLYMPUS DIGITAL CAMERA0420.JPG,42.88688659667969,36.44168472290039,37.31747055053711,93.34866335334893
OLYMPUS DIGITAL CAMERA0421.JPG,42.858951568603516,36.352760314941406,37.17083740234375,93.76469882439116
OLYMPUS DIGITAL CAMERA0422.JPG,43.143863677978516,36.31303787231445,37.37277603149414,93.56918385029081
OLYMPUS DIGITAL CAMERA0423.JPG,42.73464584350586,36.70224380493164,36.81132888793945,94.56080425264965
OLYMPUS DIGITAL CAMERA0424.JPG,42.84306716918945,36.62839126586914,36.97126770019531,95.11784065695993
OLYMPUS DIGITAL CAMERA0425.JPG,42.98332977294922,36.64173889160156,37.131317138671875,94.82253364007465
OLYMPUS DIGITAL CAMERA0426.JPG,43.12623596191406,36.81071090698242,37.37277603149414,94.1296573432227
OLYMPUS DIGITAL CAMERA0427.JPG,43.094749450683594,37.10440444946289,36.98150634765625,94.32245359324996
OLYMPUS DIGITAL CAMERA0428.JPG,43.2524528503418,36.967411041259766,37.20860290527344,94.14711300834624
OLYMPUS DIGITAL CAMERA0429.JPG,43.039939880371094,36.95293426513672,37.468650817871094,93.62044624753294
OLYMPUS DIGITAL CAMERA0430.JPG,43.0380859375,36.64602279663086,37.207664489746094,94.67961258469076
OLYMPUS DIGITAL CAMERA0431.JPG,43.06023025512695,36.945316314697266,37.29146194458008,94.73599091935783
OLYMPUS DIGITAL CAMERA0432.JPG,43.26442337036133,36.94425582885742,37.21027755737305,94.87690150443372
OLYMPUS DIGITAL CAMERA0433.JPG,43.16377258300781,36.945316314697266,37.424583435058594,94.46117099221401
OLYMPUS DIGITAL CAMERA0434.JPG,43.51252365112305,37.12158966064453,37.449920654296875,94.17881616104158
OLYMPUS DIGITAL CAMERA0435.JPG,43.41654968261719,36.89835739135742,37.67866516113281,94.14197008702254
OLYMPUS DIGITAL CAMERA0436.JPG,43.287105560302734,37.109031677246094,37.43724060058594,94.19256957247927
OLYMPUS DIGITAL CAMERA0437.JPG,43.411563873291016,37.12158966064453,37.449920654296875,94.17881616104158
OLYMPUS DIGITAL CAMERA0438.JPG,43.410491943359375,37.27351379394531,37.449920654296875,93.92626449148742
OLYMPUS DIGITAL CAMERA0439.JPG,43.53410339355469,36.98454666137695,37.61042404174805,94.14236984352317
OLYMPUS DIGITAL CAMERA0440.JPG,43.28523254394531,37.02574920654297,37.42341232299805,94.80168742046524
OLYMPUS DIGITAL CAMERA0441.JPG,43.63454055786133,37.653289794921875,37.448822021484375,93.75928832825795
OLYMPUS DIGITAL CAMERA0442.JPG,43.930625915527344,37.70968246459961,37.35551452636719,94.01812025688781
OLYMPUS DIGITAL CAMERA0443.JPG,44.2542610168457,37.6639289855957,37.380924224853516,93.88099954393218
OLYMPUS DIGITAL CAMERA0444.JPG,44.153038024902344,37.65601348876953,37.46259689331055,93.76003913045054
OLYMPUS DIGITAL CAMERA0445.JPG,44.078826904296875,37.41239929199219,37.154327392578125,94.69857218840868
OLYMPUS DIGITAL CAMERA0446.JPG,44.1496467590332,37.187408447265625,37.62477493286133,95.42654009854522
OLYMPUS DIGITAL CAMERA0447.JPG,44.30193328857422,37.57112503051758,38.06160354614258,94.42705150439186
OLYMPUS DIGITAL CAMERA0448.JPG,44.153038024902344,37.4847297668457,37.46259689331055,95.427311525763
OLYMPUS DIGITAL CAMERA0449.JPG,44.002010345458984,37.55033874511719,37.49833679199219,95.17662609664333
OLYMPUS DIGITAL CAMERA0450.JPG,44.16835021972656,37.48589324951172,37.61972427368164,95.15054590209444
OLYMPUS DIGITAL CAMERA0451.JPG,44.12002944946289,37.776206970214844,37.278255462646484,95.20120836959008
OLYMPUS DIGITAL CAMERA0452.JPG,44.14338684082031,37.78246307373047,37.57856369018555,95.1137218675685
OLYMPUS DIGITAL CAMERA0453.JPG,44.40773391723633,37.80467987060547,38.048133850097656,94.27623041499652
OLYMPUS DIGITAL CAMERA0454.JPG,44.2931022644043,37.79222869873047,38.04806900024414,94.28734127381895
OLYMPUS DIGITAL CAMERA0455.JPG,44.38666534423828,38.24504089355469,37.55502700805664,94.93148072338396
OLYMPUS DIGITAL CAMERA0456.JPG,44.3913688659668,38.17127990722656,37.88786697387695,94.84674443515745
OLYMPUS DIGITAL CAMERA0457.JPG,44.49268341064453,38.17397689819336,37.679534912109375,95.24959259259488
OLYMPUS DIGITAL CAMERA0458.JPG,44.34835433959961,38.313499450683594,37.64192199707031,95.23624262995348
OLYMPUS DIGITAL CAMERA0459.JPG,44.36320114135742,38.23456573486328,37.8770637512207,95.43040882241077
OLYMPUS DIGITAL CAMERA0460.JPG,44.514678955078125,38.04275894165039,37.69743347167969,96.42668528337677
OLYMPUS DIGITAL CAMERA0461.JPG,44.6872673034668,37.73173141479492,37.6800651550293,97.21272447382809
OLYMPUS DIGITAL CAMERA0462.JPG,45.05818176269531,38.12730026245117,37.77793502807617,96.1482273300916
OLYMPUS DIGITAL CAMERA0463.JPG,45.286293029785156,37.990509033203125,37.87125015258789,96.25946338229902
OLYMPUS DIGITAL CAMERA0464.JPG,45.03600311279297,37.983482360839844,38.10844421386719,96.68535090789332
OLYMPUS DIGITAL CAMERA0465.JPG,45.263336181640625,38.12997055053711,38.20161819458008,96.04139608694527
OLYMPUS DIGITAL CAMERA0466.JPG,45.04062271118164,37.741844177246094,38.572391510009766,96.25971503832442
OLYMPUS DIGITAL CAMERA0467.JPG,44.82955551147461,38.197566986083984,37.76276779174805,96.7311436548038
OLYMPUS DIGITAL CAMERA0468.JPG,45.264156341552734,38.5789680480957,38.360172271728516,97.08363543792937
OLYMPUS DIGITAL CAMERA0469.JPG,45.04062271118164,38.261837005615234,38.656490325927734,97.07798604694622
OLYMPUS DIGITAL CAMERA0470.JPG,45.06128692626953,38.492279052734375,38.59389877319336,96.81235596861346
OLYMPUS DIGITAL CAMERA0471.JPG,45.058258056640625,38.64748001098633,38.15564727783203,97.12608444296399
OLYMPUS DIGITAL CAMERA0472.JPG,45.286956787109375,38.433319091796875,38.816688537597656,96.75983998328951
OLYMPUS DIGITAL CAMERA0473.JPG,45.18229675292969,38.731502532958984,38.580535888671875,96.41593671583752
OLYMPUS DIGITAL CAMERA0474.JPG,45.18408203125,38.65876770019531,38.54010009765625,97.36636661849174
OLYMPUS DIGITAL CAMERA0475.JPG,45.03654098510742,38.880027770996094,38.28020477294922,98.09284956828421
OLYMPUS DIGITAL CAMERA0476.JPG,45.161346435546875,38.95387268066406,38.785091400146484,97.25257555361179
OLYMPUS DIGITAL CAMERA0477.JPG,45.05818176269531,38.889888763427734,38.2983283996582,98.08013338313738
OLYMPUS DIGITAL CAMERA0478.JPG,45.160335540771484,38.96242904663086,38.360172271728516,97.81592547378717
OLYMPUS DIGITAL CAMERA0479.JPG,45.18095397949219,39.04508972167969,38.29767990112305,97.57608288269239
OLYMPUS DIGITAL CAMERA0480.JPG,45.28596115112305,38.958580017089844,38.601810455322266,97.40617716844102
OLYMPUS DIGITAL CAMERA0481.JPG,45.18104934692383,39.191165924072266,38.6430778503418,97.11471499529864
OLYMPUS DIGITAL CAMERA0482.JPG,45.18278503417969,38.97233200073242,38.72323989868164,97.37137093537162
OLYMPUS DIGITAL CAMERA0483.JPG,45.18229675292969,39.11260986328125,38.378360748291016,97.54510503870996
OLYMPUS DIGITAL CAMERA0484.JPG,45.307899475097656,38.827537536621094,38.96466064453125,97.22199907810666
OLYMPUS DIGITAL CAMERA0485.JPG,45.411582946777344,39.112918853759766,38.61491775512695,97.13627106747633
OLYMPUS DIGITAL CAMERA0486.JPG,45.28596878051758,39.47506332397461,38.73091125488281,97.1560271747336
OLYMPUS DIGITAL CAMERA0487.JPG,45.30548858642578,39.79647445678711,38.2977180480957,97.40951424797308
OLYMPUS DIGITAL CAMERA0488.JPG,45.409446716308594,39.717769622802734,38.7242317199707,96.98073724132388
OLYMPUS DIGITAL CAMERA0489.JPG,45.51121520996094,39.50847625732422,38.79234313964844,97.23287892970879
OLYMPUS DIGITAL CAMERA0490.JPG,45.63566207885742,39.72233581542969,38.53923034667969,97.13778716358189
